aaad	e ɪ e ɪ e ɪ d i
aaaee	e ɪ e ɪ e ɪ i i
aaarg	e ɪ e ɪ e ɪ ɑ ɹ d͡ʒ i
aaawesome	ɔ s ə m
aabh	e ɪ e ɪ b i e ɪ t͡ʃ
aacb	e ɪ e ɪ s i b i
aacbc	e ɪ e ɪ s i b i s i
aacpa	e ɪ e ɪ s i p i e ɪ
aalst	ɑ l s t
aar	ɑ ɹ
aarau	aː ɹ a u
aare	ɑ ɹ ə
aarhus	ɔ ɹ h u s
aarp	e ɪ e ɪ ɑ ɹ p i
ababda	ə b æ b d ə
abacate	æ b ə k ɑ t i
abacaxi	æ b ə k ə ʃ i
aback	ə b æ k
abacost	æ b ə k ɑ s t
abactor	æ b æ k t ɚ
abaculus	ə b æ k j ə l ə s
abaisance	ə b e ɪ z ə n s
abalone	æ b ə l o ʊ n i
abandon	ə b æ n d n̩
abandonee	ə b æ n d ə n i
abase	ə b e ɪ s
abasement	ə b e ɪ s m ə n t
abaser	ə b e ɪ s ɚ
abashedness	ə b æ ʃ ɪ d n ɪ s
abashless	ə b æ ʃ l ə s
abate	ə b e ɪ t
abatement	ə b e ɪ t m ə n t
abating	ə b e ɪ t ɪ ŋ
abature	æ b ə t j ʊ ɹ
abaxial	æ b æ k s i ə l
abaza	ə b ɑ z ə
abbacy	æ b ə s i
abbots	æ b ə t s
abbozzo	ə b ɔ t s o ʊ
abbreviated	ə b ɹ i v i e ɪ t ɪ d
abbreviation	ə b ɹ i v i e ɪ ʃ n̩
abbreviatory	ə b ɹ i v i ə t ɔ ɹ i
abbreviature	ə b ɹ i v i ə t͡ʃ ʊ ɹ
abcde	æ b s ə d i
abderite	æ b d ə ɹ a ɪ t
abditive	æ b d ɪ t ɪ v
abdominalia	æ b d ɑ m ɪ n e ɪ l i ə
abdominocardiac	æ b d ɑ m ɪ n o ʊ k ɑ ɹ d i æ k
abdominogenital	æ b d ɑ m ɪ n o ʊ d͡ʒ ɛ n ɪ t l̩
abdominohysterectomy	æ b d ɑ m ɪ n o ʊ h ɪ s t ɚ ɹ ɛ k t ə m i
abdominous	æ b d ɑ m ə n ə s
abecedarium	e ɪ b i s i d ɛ ɹ i ə m
abecedarius	e ɪ b i s i d æ ɹ i ə s
abegge	ə b ɛ d͡ʒ
abeltree	e ɪ b ə l t ɹ i
abembryonic	æ b ɛ m b ɹ i ɑ n ɪ k
abendmusik	ɑ b ə n t m u z i k
abenteric	æ b ɛ n t ɛ ɹ ɪ k
aberrantly	æ b ɛ ɹ n̩ t l i
abertawe	æ b ɚ t a ʊ w i
abessive	æ b ɛ s ɪ v
abettal	ə b ɛ t l̩
abettor	ə b ɛ t ɚ
abeyancy	ə b e ɪ ə n t s i
abgesang	ɑ p ɡ ə z ɑ ŋ
abhinaya	ə b ɪ n ə j ə
abhisheka	ə b ɪ ʃ e ɪ k ə
abhorred	æ b h ɔ ɹ d
abhorrency	ə b ɔ ɹ ɪ n s i
abhorrer	æ b h ɔ ɹ ɚ
abhorrers	æ b h ɔ ɹ ɚ
abhorring	æ b h ɔ ɹ ɪ ŋ
abidden	ə b ɪ d n̩
abides	ə b a ɪ d s
abidingness	ə b a ɪ d ɪ ŋ n ə s
abier	ə b ɪ ə ɹ
abietate	æ b i ə t e ɪ t
abilo	æ b i l o ʊ
abingdon	æ b ɪ ŋ d n̩
abiogenesis	e ɪ b a i o ʊ d͡ʒ ɛ n ə s ɪ s
abiogenetical	e ɪ b a i o ʊ d͡ʒ ɛ n ə t ə k ə l
abiogenous	æ b i ɑ d͡ʒ ə n ə s
abiotically	e ɪ b a ɪ ɑ t ɪ k l i
abir	ə b ɪ ɹ
abjectedness	æ b d͡ʒ ɛ k t ə d n ə s
abjection	æ b d͡ʒ ɛ k ʃ n̩
abjective	æ b d͡ʒ ɛ t ɪ v
abjectly	æ b d͡ʒ ɛ k t l i
abjectness	æ b d͡ʒ ɛ k t n ə s
abjugate	æ b d͡ʒ ə ɡ e ɪ t
abjunction	æ b d͡ʒ ʌ ŋ k ʃ ə n
abjunctive	æ b d͡ʒ ʌ ŋ k t ɪ v
abjuratory	æ b d͡ʒ ʊ ɹ ə t ɔ ɹ i
abjurement	ə b d͡ʒ ʊ ə ɹ m ə n t
abjurer	æ b d͡ʒ ʊ ɹ ɚ
ablactate	æ b l æ k t e ɪ t
ablastin	ə b l æ s t ə n
ableist	e ɪ b ə l ɪ s t
ableness	e ɪ b l̩ n ə s
ablepharous	æ b l ɜ f ə ɹ ʌ s
ablephary	æ b l ɛ f ə ɹ i
ablepsia	ə b l ɛ p s i ə
abligation	ɑ b l ə ɡ e ɪ ʃ ə n
ablings	e ɪ b l ɪ n z
ablow	ə b l o ʊ
abmigration	æ b m a ɪ ɡ ɹ e ɪ ʃ ə n
abnormalism	æ b n ɔ ɹ m l̩ ɪ z m̩
abnormalness	æ b n ɔ ɹ m l̩ n ə s
aboard	ə b ɔ ɹ d
abode	ə b o ʊ d
abodement	ə b o ʊ d m n̩ t
aboideaux	ɑ b w ɑ d o ʊ
aboiteaux	ɑ b w ɑ t o ʊ
abolishment	ə b ɑ l ɪ ʃ m ə n t
abolition	æ b ə l ɪ ʃ n̩
abolitionary	æ b ə l ɪ ʃ ə n ɛ ɹ i
abolitiondom	æ b ə l ɪ ʃ n̩ d ə m
abolitionism	æ b ə l ɪ ʃ ə n ɪ z m̩
abolitionize	æ b ə l ɪ ʃ n̩ a ɪ z
abomasus	æ b o ʊ m e ɪ s ə s
abongo	ə b ɑ ŋ ɡ o ʊ
abonnements	æ b ɔ n m ɑ̃
aboospore	æ b o ʊ ə s p ɔ ɹ
aborad	æ b ɔ ɹ æ d
aborally	æ b ɔ ɹ ə l i
abortin	ə b ɔ ɹ t n̩
abortionist	ə b ɔ ɹ ʃ ə n ɪ s t
abortive	ə b ɔ ɹ t ɪ v
abortively	ə b ɔ ɹ t ɪ v l i
abought	ə b ɔ t
abound	ə b a ʊ n d
aboutness	ə b a ʊ t n ə s
abovementioned	ə b ʌ v m ɛ n ʃ ə n d
abox	ə b ɑ k s
abracadabra	æ b ɹ ə k ə d æ b ɹ ə
abrachia	ə b ɹ e ɪ k i ə
abrade	ə b ɹ e ɪ d
abrahamic	e ɪ b ɹ ə h æ m ɪ k
abramman	e ɪ b ɹ ə m m æ n
abrams	e ɪ b ɹ ə m z
abranchious	e ɪ b ɹ æ ŋ k i ə s
abrase	ə b ɹ e ɪ z
abrasion	ə b ɹ e ɪ ʒ n̩
abrasional	ə b ɹ e ɪ ʒ n̩ l̩
abraum	ɑ p ɹ a ʊ m
abreact	æ b ɹ i æ k t
abreast	ə b ɹ ɛ s t
abreed	ə b ɹ i d
abrenounce	æ b ɹ i n a ʊ n t s
abridged	ə b ɹ ɪ d͡ʒ d
abrim	ə b ɹ ɪ m
abrogable	æ b ɹ ə ɡ ə b l̩
abrogationist	æ b ɹ ə ɡ e ɪ ʃ n̩ ɪ s t
abronia	ə b ɹ o ʊ n i ə
abrook	ə b ɹ ʊ k
abrotanum	ə b ɹ ɑ t n̩ ə m
abruzzi	ɑ b ɹ u t t s i
abs	æ b z
absalom	æ b s ə l ə m
absatively	æ b s ə t ɪ v l i
abscise	æ b s a ɪ z
abscisic	æ b s ɪ s ɪ k
abscissa	æ b s ɪ s ə
absconsio	æ b s k ɑ n s i o ʊ
abscopal	æ b s k o ʊ p l̩
absenteeism	æ b s ə n t i ɪ z m̩
absinth	æ b s ɪ n θ
absinthism	æ b s ə n θ ɪ z m̩
absinthium	æ b s ɪ n θ i m̩
absolution	æ b s ə l j u ʃ n̩
absolutory	æ b s ɑ l j ə t ɔ ɹ i
absonous	æ b s ə n ə s
abstinence	æ b s t ɪ n ə n s
abstracter	æ b s t ɹ k æ t ɚ
