aaarg	e ɪ e ɪ e ɪ ɑ ɹ d͡ʒ i
aaawesome	ɔ s ə m
aabh	e ɪ e ɪ b i e ɪ t͡ʃ
aacbc	e ɪ e ɪ s i b i s i
aar	ɑ ɹ
aarau	aː ɹ a u
aare	ɑ ɹ ə
abacate	æ b ə k ɑ t i
abacaxi	æ b ə k ə ʃ i
aback	ə b æ k
abacost	æ b ə k ɑ s t
abaisance	ə b e ɪ z ə n s
abalone	æ b ə l o ʊ n i
abandonee	ə b æ n d ə n i
abashedness	ə b æ ʃ ɪ d n ɪ s
abatement	ə b e ɪ t m ə n t
abating	ə b e ɪ t ɪ ŋ
abature	æ b ə t j ʊ ɹ
abaxial	æ b æ k s i ə l
abaza	ə b ɑ z ə
abbots	æ b ə t s
abderite	æ b d ə ɹ a ɪ t
abditive	æ b d ɪ t ɪ v
abdominous	æ b d ɑ m ə n ə s
abecedarius	e ɪ b i s i d æ ɹ i ə s
abembryonic	æ b ɛ m b ɹ i ɑ n ɪ k
abendmusik	ɑ b ə n t m u z i k
abenteric	æ b ɛ n t ɛ ɹ ɪ k
abertawe	æ b ɚ t a ʊ w i
abessive	æ b ɛ s ɪ v
abettal	ə b ɛ t l̩
abeyancy	ə b e ɪ ə n t s i
abhisheka	ə b ɪ ʃ e ɪ k ə
abhorred	æ b h ɔ ɹ d
abhorrer	æ b h ɔ ɹ ɚ
abhorrers	æ b h ɔ ɹ ɚ
abides	ə b a ɪ d s
abietate	æ b i ə t e ɪ t
abiogenetical	e ɪ b a i o ʊ d͡ʒ ɛ n ə t ə k ə l
abir	ə b ɪ ɹ
abjectedness	æ b d͡ʒ ɛ k t ə d n ə s
abjection	æ b d͡ʒ ɛ k ʃ n̩
abjectness	æ b d͡ʒ ɛ k t n ə s
abjugate	æ b d͡ʒ ə ɡ e ɪ t
abjunction	æ b d͡ʒ ʌ ŋ k ʃ ə n
abjunctive	æ b d͡ʒ ʌ ŋ k t ɪ v
abjurer	æ b d͡ʒ ʊ ɹ ɚ
ablactate	æ b l æ k t e ɪ t
ableist	e ɪ b ə l ɪ s t
ableness	e ɪ b l̩ n ə s
ablepharous	æ b l ɜ f ə ɹ ʌ s
ablephary	æ b l ɛ f ə ɹ i
ablings	e ɪ b l ɪ n z
abnormalism	æ b n ɔ ɹ m l̩ ɪ z m̩
abnormalness	æ b n ɔ ɹ m l̩ n ə s
aboiteaux	ɑ b w ɑ t o ʊ
abolition	æ b ə l ɪ ʃ n̩
abolitionary	æ b ə l ɪ ʃ ə n ɛ ɹ i
abolitionism	æ b ə l ɪ ʃ ə n ɪ z m̩
abolitionize	æ b ə l ɪ ʃ n̩ a ɪ z
abomasus	æ b o ʊ m e ɪ s ə s
abongo	ə b ɑ ŋ ɡ o ʊ
abonnements	æ b ɔ n m ɑ̃
aborad	æ b ɔ ɹ æ d
abortin	ə b ɔ ɹ t n̩
abortive	ə b ɔ ɹ t ɪ v
abortively	ə b ɔ ɹ t ɪ v l i
abound	ə b a ʊ n d
abovementioned	ə b ʌ v m ɛ n ʃ ə n d
abox	ə b ɑ k s
abrachia	ə b ɹ e ɪ k i ə
abrade	ə b ɹ e ɪ d
abrams	e ɪ b ɹ ə m z
abrase	ə b ɹ e ɪ z
abrasional	ə b ɹ e ɪ ʒ n̩ l̩
abraum	ɑ p ɹ a ʊ m
abrim	ə b ɹ ɪ m
abruzzi	ɑ b ɹ u t t s i
absalom	æ b s ə l ə m
abscise	æ b s a ɪ z
absinthism	æ b s ə n θ ɪ z m̩
absinthium	æ b s ɪ n θ i m̩
absonous	æ b s ə n ə s
abstinence	æ b s t ɪ n ə n s
abstracter	æ b s t ɹ k æ t ɚ
abstractum	æ b s t ɹ æ k t m̩
abstruse	æ b s t ɹ u s
abthane	ə b t e ɪ n
abubble	ə b ʌ b l̩
abuilding	ə b ɪ l d ɪ ŋ
aburst	ə b ɝ s t
abusion	ə b j u ʒ n̩
abustle	ə b ʌ s l̩
abutment	ə b ʌ t m n̩ t
abuts	ə b ʌ t s
abwab	ə b w ɑ b
abydene	æ b ɪ d i n
abye	ə b a ɪ
abysm	ə b ɪ z m̩
abyssopelagic	ə b ɪ s o ʊ p ə l æ d͡ʒ ɪ k
acacia	ə k e ɪ ʃ ə
academicals	æ k ə d ɛ m ɪ k l̩ z
acanthamoebiases	ə k æ n θ ə m i b a ɪ ə s i s
acanthocephaliasis	æ k æ n θ o ʊ s ɜ f ə l a ɪ ə s ɪ s
acanthocyte	ə k æ n θ o ʊ s a ɪ t
acanthoma	ə k æ n θ o ʊ m ə
acanthopterygian	æ k æ n θ ɑ p t ə ɹ ɪ d͡ʒ i n̩
acanthoses	æ k æ n θ o ʊ s i s
acaricide	ə k ɛ ɹ ə s i d
accede	æ k s i d
accent	æ k s ɛ n t
acceptably	æ k s ɛ p t ə b l i
accessibly	æ k s ɛ s ə b l i
accessorial	æ k s ə s ɔ ɹ i ə l
accismus	æ k s ɪ z m ə s
accite	ə k s a ɪ t
acclaimed	ə k l e ɪ m d
acclaims	ə k l e ɪ m z
accommodatingly	ə k ɔ m ə d e ɪ t ɪ ŋ l i
accommodative	ə k ɔ m ə d e ɪ t ɪ v
accommodator	ə k ɔ m ə d e ɪ t ɚ
accomplicity	æ k ɔ m p l ɪ s ɪ t i
accomplishment	ə k ɑ m p l ɪ ʃ m ə n t
accordancy	ə k ɔ ɹ d ə n s i
accorded	ə k ɔ ɹ d ɪ d
according	ə k ɔ ɹ d ɪ ŋ
accordion	ə k ɔ ɹ d i ə n
accountability	ə k a ʊ n t ə b ɪ l ə t i
accounts	ə k a ʊ n t s
accoutre	ə k u t ə
accumbent	ə k ʌ m b ə n t
accumulator	ə k j u m j ə l e ɪ t ɚ
accusatorial	ə k j u z ə t ɔ ɹ i ə l
accustomed	ə k ʌ s t ə m d
acerb	ə s ɜ ɹ b
acerbity	ə s ɝ b ɪ d i
acerglyn	e ɪ s ə ɹ ɡ l ɪ n
acervative	ə s ɝ v ə t ɪ v
acescence	ə s ɛ s ə n s
acetabular	æ s ɪ t æ b j ə l ɚ
acetabuliferous	æ s ɪ t æ b j u l ɪ f ə ɹ ʊ s
acetary	ə s i t ə ɹ i
acetize	æ s ə t a ɪ z
achaean	ə k i ə n
achievance	ə t͡ʃ i v ə n s
achievements	ə t͡ʃ i v m ə n t s
achilles	ə k ɪ l i z
achondroplasia	e ɪ k ɔ n d ɹ o ʊ p l e ɪ z i ə
achy	e ɪ k i
acidification	ə s ɪ d ɪ f ɪ k e ɪ ʃ ə n
acock	ə k ɔ k
aconite	æ k ə n a ɪ t
acquit	ə k w ɪ t
acrocyanosis	æ k ɹ o ʊ s a ɪ ə n o ʊ s ɪ s
acropoleis	æ k ɹ ɔ p ɔ l ɛ ɪ z
across	ə k ɹ ɔ s
acrostic	ə k ɹ ɔ s t ɪ k
acted	æ k t ɪ d
action	æ k ʃ ə n
actor	æ k t ɚ
acumination	ə k j u m ɪ n e ɪ ʃ ə n
acutely	ə k j u t l ɪ
acyl	æ s ɪ l
adam	æ d ə m
adaptable	ə d æ p t ə b ə l
adapter	ə d a p t ə
adds	æ d z
adelaide	æ d ə l e ɪ d
adermatoglyphia	e ɪ d ɝ m ə t ə ɡ l ɪ f i ə
adight	ə d a ɪ t
adjacent	ə d͡ʒ e ɪ s ə n t
adjusted	ə d͡ʒ ʌ s t ɪ d
adjuvant	æ d͡ʒ ə v ə n t
adle	e ɪ d ə l
administrative	ə d m ɪ n ə s t ɹ e ɪ ɾ ɪ v
admit	ə d m ɪ t
admits	ə d m ɪ t s
admitting	ə d m ɪ t ɪ ŋ
adobe	ə d o ʊ b i
adorable	ə d ɔ ɹ ə b ə l
adorkable	ʌ d ɔ ɹ k ə b l̩
adorn	ə d ɔ ɹ n
adown	ə d a ʊ n
adrip	ə d ɹ ɪ p
adulate	æ d͡ʒ ə l e ɪ t
adultery	ə d ʌ l t ə ɹ i
adventurous	æ d v ɛ n t͡ʃ ɚ ʌ s
advertise	æ d v ɚ t a ɪ z
aeolic	i ɑ l ɪ k
aeolipile	i o ʊ l ɪ p ʌ ɪ l
aero	ɛ ɹ o ʊ
aeroplanes	e ə ɹ ə p l e ɪ n z
aesop	i s ɔ p
aestivation	i s t ɪ v e ɪ ʃ ə n
aether	i θ ɚ
aetna	ɛ t n ə
affected	ə f ɛ k t ɪ d
affectioned	ə f ɛ k ʃ n̩ d
affections	ə f ɛ k ʃ ə n z
affine	ə f a ɪ n
affinity	ə f ɪ n ɪ t i
affirmative	ə f ɝ m ə t ɪ v
afk	e ɪ ɛ f k e ɪ
aflop	ə f l ɔ p
aflush	ə f l ʌ ʃ
afoul	ə f a ʊ l
africa	æ f ɹ ɪ k ə
afroed	æ f ɹ o ʊ d
aftercare	æ f t ɚ k ɛ ɹ
aftermath	æ f t ɚ m æ θ
afterward	æ f t ɚ w ɚ d
ag	æ ɡ
ageful	e ɪ d͡ʒ f ʊ l
agenda	ə d͡ʒ ɛ n d ə
agendum	ə d͡ʒ ɛ n d ə m
ager	e ɪ d͡ʒ ɚ
aggro	æ ɡ ɹ o ʊ
aghast	ə ɡ æ s t
aging	e ɪ d͡ʒ ɪ ŋ
agistment	e ɪ d͡ʒ ɪ s t m ə n t
agitprop	æ d͡ʒ ə t p ɹ ɑ p
agleam	ə ɡ l i m
aglitter	ə ɡ l ɪ t ə ɹ
aglow	ə ɡ l o ʊ
agnogenic	æ ɡ n ə d͡ʒ ɛ n ɪ k
agon	æ ɡ o ʊ n
agrees	ə ɡ ɹ i z
agribusiness	æ ɡ ɹ ɪ b ɪ z n ə s
agrimony	æ ɡ ɹ ɪ m o ʊ n i
agrippa	ə ɡ ɹ ɪ p ə
agrobusiness	æ ɡ ɹ o ʊ b ɪ z n ə s
agush	ə ɡ ʌ ʃ
ailment	e ɪ l m ə n t
aim	e ɪ m
aimless	e ɪ m l ə s
airplane	ɛ ɹ p l e ɪ̯ n
aisle	a ɪ̯ l
aisles	a ɪ l z
akimbo	ə k ɪ m b o ʊ
akkadian	ə k e ɪ d i ə n
akroposthion	æ k ɹ o ʊ p ɔ s θ ɪ ə n
alarmed	ə l ɑ ɹ m d
alb	æ l b
albanian	æ l b e ɪ n i ə n
albatross	æ l b ə t ɹ ɔ s
albedo	æ l b i d o ʊ
albuquerque	æ l b ə k ə ɹ k i
albuterol	æ l b j u t ə ɹ ɔ l
alchemistical	æ l k ə m ɪ s t ɪ k ə l
alcibiades	æ l s ə b a ɪ ə d i z
alcopop	æ l k o ʊ p ɔ p
aldehyde	æ l d i h a ɪ d
alecy	e ɪ l s i
aleister	æ l i s t ɚ
alejandro	æ l ə h ɑ n d ɹ o ʊ
alep	ə l ɛ p
alertness	ə l ɝ t n ə s
alexipharmic	ə l ɛ k s ɪ f ɑ ɹ m ɪ k
algedonic	æ l d͡ʒ ɪ d ɔ n ɪ k
algiers	æ l d͡ʒ ɪ ɹ z
algo	æ l ɡ o ʊ̯
algorithmic	æ l ɡ ə ɹ ɪ ð m ɪ k
alias	e ɪ l i ə s
alicorn	æ l ɪ k ɔ ɹ n
alidades	æ l ɪ d e ɪ d z
alight	ə l a ɪ t
alighten	ə l a ɪ t ə n
aligned	ə l a ɪ n d
alike	ə l a ɪ k
aliter	æ l ɪ t ɚ
alive	ə l a ɪ v
aliveness	ə l a ɪ v n ə s
alize	ə l i z
alkali	æ l k ə l a ɪ
allay	ə l e ɪ
allegate	æ l ɪ ɡ e ɪ t
allegiance	ə l i d͡ʒ ə n s
alleluiatic	æ l ɪ l u j æ t ɪ k
alleys	æ l i z
alleyway	æ l i w e ɪ
allies	æ l a ɪ z
allocate	æ l ə k e ɪ t
allometry	æ l ə m ɛ t ɹ ɪ
allude	ə l u d
alluring	ɚ l u ɚ ɹ ɪ ŋ
allylic	ə l ɪ l ɪ k
almighty	ɔ l m a ɪ t i
almucantar	æ l m ə k æ n t ɚ
aloin	æ l o ʊ ɪ n
aloos	æ l u z
alosetron	ə l o ʊ s ə t ɹ ɑ n
aloud	ə l a ʊ d
alphanumerically	æ l f ə n j u m ɛ ɹ ɪ k l i
alprostadil	æ l p ɹ ɑ s t ə d ɪ l
alquifou	æ l k ɪ f u
also	ɔ l s o ʊ
altogether	ɔ l t u ɡ ɛ ð ɚ
alumnus	ə l ʌ m n ə s
amahs	ɑ m ə z
amalgam	ə m æ l ɡ ə m
amalgamate	ə m æ l ɡ ə m e ɪ t
amanda	ə m æ n d ə
amandine	ə m a n d ɪ n
amanuensis	ə m æ n j u ɛ n s ɪ s
amarant	æ m ə ɹ æ n t
amaranth	æ m ə ɹ æ n θ
amaro	ə m ɑ ɹ o ʊ
amati	ɑ m ɑ t i
ambagious	æ m b e ɪ d͡ʒ ə s
ambeer	æ m b ɪ ɹ
amberjack	æ m b ɚ d͡ʒ æ k
ambitious	æ m b ɪ ʃ ə s
ambivalent	æ m b ɪ v ə l ə n t
ambles	æ m b ə l z
amee	e ɪ m i
ameliorate	ə m i l i ə ɹ e ɪ t
amend	ə m ɛ n d
ament	e ɪ m ə n t
amerce	ə m ɝ s
americanised	æ m ɛ ɹ ɪ k ə n a ɪ z d
amersham	æ m ə ɹ ʃ ə m
amethopterin	æ m ə θ ɑ p t ə ɹ ɪ n
amfilochia	æ m f ɪ l o ʊ k i ə
amfilohia	æ m f ɪ l o ʊ h a ɪ ə
